본부,사업소,충전소명,충전기ID,충전기용량,충전기명,충전소구분,충전방식
경기,서용인,흥덕마을5단지호반베르디움,5410,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,흥덕마을5단지호반베르디움,5411,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,흥덕마을5단지호반베르디움,5412,7,완속02,아파트용,BC타입5핀(완속)
경기,서용인,흥덕마을5단지호반베르디움,5413,7,완속03,아파트용,BC타입5핀(완속)
경기,서용인,이마트 동백점,5913,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,상현마을성원상떼빌3차,6243,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,예현마을현대홈타운,6244,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,예현마을현대홈타운,6245,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,예현마을현대홈타운,6246,7,완속02,아파트용,BC타입5핀(완속)
경기,서용인,예현마을현대홈타운,6247,7,완속03,아파트용,BC타입5핀(완속)
경기,서용인,광교마을46단지 광교스타클래스,6490,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,광교마을46단지 광교스타클래스,6491,7,완속02,아파트용,BC타입5핀(완속)
경기,서용인,교동마을쌍용,6492,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,교동마을쌍용,6493,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,교동마을쌍용,6494,7,완속02,아파트용,BC타입5핀(완속)
경기,서용인,금화마을주공4단지,6495,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,도담마을우미이노스빌1차,6496,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,성동마을LG빌리지3차,6497,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,성동마을LG빌리지3차,6498,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,성동마을LG빌리지3차,6499,7,완속02,아파트용,BC타입5핀(완속)
경기,서용인,성동마을LG빌리지3차,6500,7,완속03,아파트용,BC타입5핀(완속)
경기,서용인,성동마을LG빌리지3차,6501,7,완속04,아파트용,BC타입5핀(완속)
경기,서용인,심곡마을광교힐스테이트,6502,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,심곡마을광교힐스테이트,6503,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,심곡마을광교힐스테이트,6504,7,완속02,아파트용,BC타입5핀(완속)
경기,서용인,심곡마을광교힐스테이트,6505,7,완속03,아파트용,BC타입5핀(완속)
경기,서용인,엘지빌리지 5차 A단지,6506,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,엘지빌리지 5차 A단지,6507,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,엘지빌리지 5차 A단지,6508,7,완속02,아파트용,BC타입5핀(완속)
경기,서용인,엘지빌리지 5차 A단지,6509,7,완속03,아파트용,BC타입5핀(완속)
경기,서용인,화성파크드림아파트,6510,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,화성파크드림아파트,6511,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,화성파크드림아파트,6512,7,완속02,아파트용,BC타입5핀(완속)
경기,서용인,기흥구청,6699,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,신갈동주민센터,6700,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,영덕동주민센터,6701,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,상현도서관,6702,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,아르피아주차장,6703,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,신정마을성지아파트,6919,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,신정마을성지아파트,6920,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,현대프레미오아파트,6925,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,현대프레미오아파트,6926,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,동일하이빌2차아파트,6927,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,동일하이빌2차아파트,6928,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,동일하이빌2차아파트,6929,7,완속02,아파트용,BC타입5핀(완속)
경기,서용인,동일하이빌2차아파트,6930,7,완속03,아파트용,BC타입5핀(완속)
경기,서용인,경남아너스빌2차,6931,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,연원마을성원아파트,6942,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,신봉엘지자이1차,7035,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,신봉엘지자이1차,7036,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,신봉엘지자이1차,7037,7,완속02,아파트용,BC타입5핀(완속)
경기,서용인,신봉엘지자이1차,7038,7,완속03,아파트용,BC타입5핀(완속)
경기,서용인,동부센트레빌5차,7232,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,동부센트레빌5차,7233,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,동부센트레빌5차,7234,7,완속02,아파트용,BC타입5핀(완속)
경기,서용인,구성역 효성해링턴플레이스,7281,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,구성역 효성해링턴플레이스,7282,7,완속02,아파트용,BC타입5핀(완속)
경기,서용인,금호베스트빌2단지아파트,7309,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,금호베스트빌2단지아파트,7310,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,금호베스트빌2단지아파트,7311,7,완속02,아파트용,BC타입5핀(완속)
경기,서용인,성복자이1차아파트,7338,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,만현마을 롯데캐슬아파트,7386,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,만현마을 롯데캐슬아파트,7387,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,만현마을 롯데캐슬아파트,7388,7,완속02,아파트용,BC타입5핀(완속)
경기,서용인,꽃메마을한라신영프로방스아파트,7473,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,꽃메마을한라신영프로방스아파트,7474,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,꽃메마을한라신영프로방스아파트,7475,7,완속02,아파트용,BC타입5핀(완속)
경기,서용인,도담마을푸르지오,7476,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,도담마을푸르지오,8060,7,완속02,아파트용,BC타입5핀(완속)
경기,서용인,새터마을푸르지오,7477,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,새터마을푸르지오,7478,7,완속02,아파트용,BC타입5핀(완속)
경기,서용인,신봉동부센트레빌6단지,7479,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,신봉동부센트레빌6단지,7480,7,완속02,아파트용,BC타입5핀(완속)
경기,서용인,가현마을신안아파트,7734,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,보정한화꿈에그린아파트,7735,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,금화마을대우현대아파트,7736,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,동문6차굿모닝힐아파트,7737,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,동문6차굿모닝힐아파트,7738,7,완속02,아파트용,BC타입5핀(완속)
경기,서용인,동문3차아파트,7739,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,동문3차아파트,7740,7,완속02,아파트용,BC타입5핀(완속)
경기,서용인,동천마을 현대2차홈타운,7741,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,동천마을 현대2차홈타운,7742,7,완속02,아파트용,BC타입5핀(완속)
경기,서용인,동천마을 현대2차홈타운,7743,7,완속03,아파트용,BC타입5핀(완속)
경기,서용인,동천마을 현대2차홈타운,7744,7,완속04,아파트용,BC타입5핀(완속)
경기,서용인,광교경남아너스빌,7745,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,광교경남아너스빌,7746,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,광교경남아너스빌,7747,7,완속02,아파트용,BC타입5핀(완속)
경기,서용인,광교경남아너스빌,7748,7,완속03,아파트용,BC타입5핀(완속)
경기,서용인,현대모닝사이드1차,7955,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,현대모닝사이드1차,7956,7,완속01,아파트용,C타입5핀(완속)
경기,서용인,현대모닝사이드1차,7957,7,완속02,아파트용,C타입5핀(완속)
경기,서용인,현대모닝사이드1차,7958,7,완속03,아파트용,C타입5핀(완속)
경기,서용인,현대모닝사이드1차,7959,7,완속04,아파트용,C타입5핀(완속)
경기,서용인,호반베르디움,8220,7,완속01,아파트용,C타입5핀(완속)
경기,서용인,호반베르디움,8221,7,완속02,아파트용,C타입5핀(완속)
경기,서용인,호반베르디움,8222,7,완속03,아파트용,C타입5핀(완속)
경기,서용인,서천마을4단지,8567,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
경기,서용인,상현엘지자이아파트,8968,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,상현엘지자이아파트,8969,7,완속02,아파트용,BC타입5핀(완속)
경기,서용인,상현엘지자이아파트,8970,7,완속03,아파트용,BC타입5핀(완속)
경기,서용인,새천년그린빌1단지아파트,8972,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,새천년그린빌1단지아파트,8973,7,완속02,아파트용,BC타입5핀(완속)
경기,서용인,새천년그린빌1단지아파트,8974,7,완속03,아파트용,BC타입5핀(완속)
경기,서용인,경남아너스빌,8976,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,경남아너스빌,8977,7,완속02,아파트용,BC타입5핀(완속)
경기,서용인,경남아너스빌,8978,7,완속03,아파트용,BC타입5핀(완속)
경기,서용인,경남아너스빌,8979,7,완속04,아파트용,BC타입5핀(완속)
경기,서용인,신세계 경기점,9759,50,급속01,공용,DC콤보(급속)
경기,서용인,신세계 경기점,9760,50,급속02,공용,DC콤보(급속)
경기,서용인,죽전 동성1차,9849,7,완속01,아파트용,BC타입5핀(완속)
경기,서용인,죽전 동성1차,9850,7,완속02,아파트용,BC타입5핀(완속)
경기,서용인,상현2동 행정복지센터,11262,50,급속01,공용,DC콤보(급속)
경기,서용인,상현2동 행정복지센터,11263,50,급속02,공용,DC콤보(급속)
경기,서용인,죽전1동 행정복지센터,11264,50,급속01,공용,DC콤보(급속)
경기,서용인,교동마을동양파라곤,1886,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
